"ID";"Enabled";"Category";"Name";"Price";"Tax rule ID";"Quantity";"Long desc";"Images URL"
114;1;4;Lampa dziecięca sufitowa szara Żyrandol ANGELICA Motyle 3x E27 Metal i kryształki Milagro;323.00;1;10;Lampa dziecięca z serii ANGELICA to uroczy żyrandol, który współpracuje z trzema żarówkami E27, o mocy maksymalnej wynoszącej 60 W (brak w zestawie). Lampa sufitowa za sprawą swojego bajecznego wyglądu świetnie sprawdzi się w dziecięcym pokoju i pięknie go oświetli. Lampa dla dzieci posiada wiszące kryształki i motylki, które razem znakomicie się prezentują i wywołają uśmiech na twarzy każdego dziecka. Lampa z motylkami w szarym kolorze wprowadzi w każdym wnętrzu radosną i przyjemną atmosferę. Wszystkie modele z kolekcji ANGELICA wykonano z połączenia bezpiecznego metalu oraz akrylu. Żyrandole od firmy MiLAGRO objęte są gwarancją producenta, mają certyfikaty zgodności, a także instrukcję obsługi wraz z elementami niezbędnymi do ich złożenia.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/mlp1167_10958_0_nzklfpngrzqobltd.jpg
115;1;4;Lampa sufitowa tuba NOWODVORSKI 3xGU10 Grafitowa Ruchomy Klosz EYE SUPER 6497 Stal;359.00;1;10;Lampa sufitowa EYE SUPER 6497 to szykowna i minimalistyczna propozycja od firmy Nowodvorski. Trzy gwinty GU10 zostały zamknięte w stalowym kloszu i wbudowane w oprawę w kształcie metalowej tuby, o uniwersalnym grafitowym kolorze i niewielkiej średnicy. Stonowana barwa, w połączeniu z delikatnie odbijającym światło wykończeniem, sprosta oczekiwaniom najbardziej wymagających klientów. Jej obudowa została zawieszona na regulowanym zawiesiu, dodatkowo możemy manipulować źródłem światła, Dzięki regulowanej konstrukcji klosza. Lampa EYE SUPER 6497 doskonale sprawdzi się we wnętrzach urządzonych w stylu industrialnym. Z uwagi na swój design szczególnie polecany do sypialni, salonu bądź nad nowoczesną wyspę kuchenną. Wysokość całkowita wynosi 52 cm, zaś abażur ma wymiar 20 x 5,5 cm. Oświetlenie może osiągać szerokość maksymalną 135 cm.  Maksymalna moc przewidziana na jeden punkt świetlny to 35W. Stopień  ochrony IP20 sprawi, że może zostać zamontowana wewnątrz różnych pomieszczeń. Oprawa nie zawiera źródeł światła. Polecane żarówki dla lampy to GU10, które dostępne są w naszym sklepie.  Produkt został wyprodukowany w Polsce. ZASTOSOWANIE:Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/6/4/6497_duyof64v2k799tcn.jpg
116;1;4;Lampa ścienna kinkiet K-JSL-1302/1W z serii FONS 1xE14 Kaja;120.00;1;10;Odmień swoje wnętrze dzięki kinkietom FONSPoznaj ich największe zalety!Kinkiet FONS wykonany został z wysokiej jakości szkła i metalu pokrytego chromem. Dzięki zastosowaniu materiałów najwyższej jakości zachowuje doskonały wygląd przez wiele lat. Wspaniale prezentuje się we wnętrzach nowoczesnych, gdzie pojawiają się detale w kolorze czarnym. Może być ciekawym przełamaniem wnętrza w stylu glamur jednak będzie pasować również do bardziej klasycznych aranżacji.   Sprawdzi się jako dodatkowe źródło światła nie tylko w salonie, ale także w sypialni czy jadalni.  Można go wykorzystać również w korytarzu czy jako oświetlenie schodów.POSTAW NA KINKIETY FONS I OCZARUJ SWOICH GOŚCI!    MATERIAŁ WYKONANIAPrzedstawiony kinkiet wyprodukowany jest z wysokiej jakości szkła i metalu pokrytego chromem. Powstał z dużą dbałością o szczegóły, dzięki czemu wygląda bardzo elegancko, wręcz luksusowo.  GWINT E14Lampa współpracuje ze źródłem światła o trzonku E14 o maksymalnej mocy 40W.  Do prezentowanego kinkietu z łatwością dobierzemy zatem energooszczędną żarówkę LED, która po zamontowaniu pozwoli cieszyć się pięknie oświetlonym pomieszczeniem przy niskim zużyciu energii. UWAGA! Brak źródła światła w komplecie. EFEKTOWNA OPRAWAOprawa kinkietu o kulistym kształcie wykonana jest z przydymionego szkła. Dzięki temu jest interesującym dodatkiem do aranżacji danego wnętrza w dzień, a wieczorem daje piękny efekt rozproszenia światła.     ŁATWOŚĆ MONTAŻUKinkiet jest dosyć lekki. Jego montaż jest zatem bardzo łatwy. Zestaw zawiera akcesoria niezbędne od przymocowania lampy.   WYMIAR LAMPYWysokość całkowita lampy wynosi 28 cm. Całkowita szerokość lampy to 17 cm.    GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ?Kilka przykładów zastosowań!    Prezentowana lampa doskonale wygląda się w połączeniu z innymi elementami oświetlenia w podobnym stylu. Z ich wykorzystaniem łatwo stworzysz stylową aranżację oświetlenia w całym domu. Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/k/i/kinkiet_fons_5901425512282_kaja.jpg
117;1;4;Lampa sufitowa spot NOWODVORSKI GU10 Betonowa Szara Kostka 14cm SHY 9392;199.00;1;10;BOLD 9392 to designerka, bardzo efektowna lampa sufitowa Nowodvorski wpisująca się w najnowsze trendy wnętrzarskie. Betonowa forma w kształcie kostki/sześcianu. Wpisze się idealnie w nowoczesne pomieszczenia urządzone w różnego modernistycznych stylach. Oprawa ma futurystyczny betonowy kolor abażuru. Oświetlenie będzie pięknie komponować się z dodatkami zarówno w intensywnych, jak i stonowanych kolorach. Prezentowany produkt będzie delikatną ozdobą dla pomieszczenia, w którym zostanie zamontowana. Jej zaletą jest nie tylko unikatowy design, lecz również bycie praktycznym źródłem światła. Lampa idealnie sprawdzi się w sypialni, salonie lub pokoju dziennym. Klosz ma wymiary 14 x 14,5 cm.Maksymalna moc przewidziana na jeden punkt świetlny to 75W. Stopień  ochrony IP20 sprawi, że może zostać zamontowana wewnątrz różnych pomieszczeń. Oprawa nie zawiera źródeł światła. Polecane żarówki dla lampy to GU10, które dostępne są w naszym sklepie.Produkt został wyprodukowany w Polsce. ZASTOSOWANIE:Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/9/3/9392_ymmj4o9gaqrdhbkx.jpg
118;1;4;Lampa sufitowa plafon NOWODVORSKI 2xE27 Okrągła Szara CAMERON 9687 PCV Śr.35 cm;199.00;1;10;SZUKASZ NOWOCZESNEGO I EFEKTYWNEGO OŚWIETLENIA?Postaw na plafon CAMERON GRAY!Plafon CAMERON GRAY to jedna z wielu propozycji uznanej na rynku marki Nowodvorski. Jak wszystkie lampy tego producenta wyróżnia się jakością wykonania i prostym, ale interesującym designem. Został stworzony z myślą o nowoczesnych, minimalistycznych wnętrzach. Staje się w nich subtelnym dodatkiem i efektywnym źródłem światła. Dzięki możliwości współpracy z 2 źródłami światła w postaci żarówek o trzonku E27 i max mocy 25W będzie wydajnym oświetleniem nawet dużego pomieszczenia. Lampa idealnie sprawdzi się w sypialni, salonie, czy pokoju dziennym. Można ją wykorzystać także w kuchni, czy jadalni.  POZNAJ NAJWIĘKSZE ZALETY LAMPY PLAFONU CAMERON GRAY:   WYSOKA JAKOŚĆPlafon CAMERON GRAY wykonany został z dużą dbałością o szczegóły z połączenia najwyższej jakości tworzywa sztucznego i bardzo wytrzymałego papieru. Dzięki temu nie tylko wygląda bardzo elegancko, wręcz luksusowo, ale także zachowuje pełną estetykę przez wiele lat.   WSPÓŁPRACA Z ŻARÓWKAMI NA GWINT E27Plafon, przystosowany jest do pracy z dwoma energooszczędnymi żarówkami LED o trzonku E27 o maksymalnej mocy 25W.  Z łatwością możemy więc dobrać do niego energooszczędne źródła światła i cieszyć się doskonałym oświetleniem przy niskich kosztach użytkowania. UWAGA! Brak źródła światła w komplecie. EFEKTOWNA OPRAWAMinimalistyczna oprawa plafonu CAMERON GRAY wygląda niezwykle nowocześnie. Dzięki temu jest subtelnym, ale interesującym i ponadczasowym dodatkiem, który można wykorzystać w aranżacjach o różnym charakterze.      WYMIARY LAMPYWymiary oprawy plafonu to średnica 35 cm x 15 cm wysokości. Plafon będzie wydajnym źródłem światła nawet w dużych pomieszczeniach.  WYDAJNE OŚWIETLENIEDzięki dużej średnicy plafonu i możliwości jego współpracy z 2 żarówkami o maksymalnej mocy 25W lampa jest w stanie skutecznie wypełnić światłem nawet duże pomieszczenie.  ŁATWY MONTAŻLampa jest dosyć lekka. Jej montaż jest bardzo łatwy. W zestawie są akcesoria niezbędne do jej przymocowania.    GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ?  Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/p/l/plafon_cameron_gray_5903139968799_nowodvorski.jpg
119;1;4;Lampa sufitowa Noa Kwiaty 5 5xE14 Metal i szkło Lampex;203.00;1;10;Noa to jedyna w swoim rodzaju lampa sufitowa, która charakteryzuje się kloszami o kształcie kielichów kwiatowych. Oprawa oświetleniowa będzie się genialnie prezentować na każdym suficie. Pięć punktów świetlnych spokojnie wystarczy, aby wypełnić jasnością każdą wymaganą przestrzeń. Klasyczny wygląd zadowoli miłośników tego jakże wyrafinowanego stylu. Urokliwe oświetlenie sprawi, że wnętrze zyska subtelny element dekoracyjny. Najwyższa jakość metalu i szkła, z których produkt został wykonany pozwoli cieszyć się trwałością oraz niezawodnością przez długi czas.  Szklana lampa współgra z żarówkami o trzonku E14 oraz mocy max 40W (brak w zestawie). ;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/8/6/862_5862_5_pzz5bnsfmbldl0vw.jpg
120;1;4;Plafon lampa sufitowa oprawa ROMEO szklana chrom kryształki 2x G9 Polux ;219.38;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 6 najważniejszych zalet LAMPY SUFITOWEJ!Lampa sufitowa ROMEO marki POLUX w kolorze chromu w eleganckim stylu z dwoma punktami świetlnymi, zawieszona w centralnym miejscu będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, modnych bądź tradycyjnych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.kmNiezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.Produkt ten, z pewnością przypadnie do gustu wszystkim wielbicielom klasycznych rozwiązań. POSTAW NA TĘ LAMPĘ SUFITOWĄ I OCZARUJ SWOICH GOŚCI!*MATERIAŁ WYKONANIA*2x GWINT G9UWAGA! Brak źródła światła w komplecie.*KLOSZ*ŁATWOŚĆ MONTAŻU   GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań! Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5901508317421_roemo_kinkiety_1_.jpg
121;1;4;Lampa sufitowa LED Chrom ICE 15W IP20 Metal i akryl Milagro;222.00;1;10;Lampa sufitowa o eleganckim wyglądzie została zaprojektowana z myślą o nowoczesnych i minimalistycznych wnętrzach. Lampa posiada trzy źródła światła LED, które pięknie rozświetlą każde pomieszczenie. Oprawa LED posiada zainstalowane na stałe moduły LED o mocy 15 W i strumieniu świetlnym wynoszącym 1050 lm. Lampa LED emituje neutralną i przyjemną dla oka barwę 4000 K, która wiernie odzwierciedla kolory oświetlanych przedmiotów i wprowadza przyjemny nastrój. W zestawie oprócz lampy znajdują się wszystkie niezbędne elementy przeznaczone do montażu. Nieskomplikowany design lampy sprawia, że można ją wkomponować w niemal każdą aranżację. Produkt objęty jest 2-letnią gwarancją, w ramach której świadczone są nieodpłatne usługi gwarancyjne. Po upływie ww. okresu istnieje możliwość skorzystania ze specjalistycznego firmowego serwisu.";https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/ml179_7154_0_eqmwvxzr8d30xfn6.jpg
122;1;4;Lampa sufitowa wisząca MORA CHROME chrom vintage retro 4x E27 Polux ;239.91;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 7 najważniejszych zalet LAMPY SUFITOWO-WISZĄCEJ!Lampa MORA CHROME marki POLUX w kolorze chromu, w nowoczesnym stylu z czterema punktami świetlnymi, zawieszona w centralnym miejscu będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, modnych bądź tradycyjnych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.kmNiezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.Produkt ten, z pewnością przypadnie do gustu wszystkim wielbicielom klasycznych i nowoczesnych rozwiązań. POSTAW NA TĘ LAMPĘ SUFITOWO-WISZĄCĄ I OCZARUJ SWOICH GOŚCI! *MATERIAŁ WYKONANIA*GWINT E27UWAGA! Brak źródła światła w komplecie. *ŁATWOŚĆ MONTAŻU*CZTERY OPRAWY*WYMIAR LAMPY   GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań! Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5901508318107_mora_chrome.jpg
123;1;4;Lampa sufitowa regulowana K-8113 z serii DEFIS 3xE14 Kaja;240.00;1;10;Odmień swoje wnętrze lampie z serii DEFISPoznaj jej największe zalety!Lampa DEFIS wykonana została z wysokiej jakości szkła i metalu. Dzięki zastosowaniu materiałów najwyższej jakości zachowuje doskonały wygląd przez wiele lat. Decydując się na te kinkiety, warto postawić na dekoracyjne żarówki typu filament. Wspaniale prezentuje się we wnętrzach nowoczesnych, gdzie pojawiają się detale w kolorze czarnym. Można z powodzeniem wykorzystać go również w pomieszczeniach urządzonych w stylu loft, czy boho, będzie pasować również do bardziej klasycznych aranżacji.   Sprawdzi się jako dodatkowe źródło światła nie tylko w salonie, ale także w sypialni czy jadalni. Można go wykorzystać również w korytarzu czy jako oświetlenie schodów.DODAJ SWOIM WNĘTRZOM CHARAKTERU DZIĘKI LAMPIE DEFIS  MATERIAŁ WYKONANIAPrezentowana lampa wykonana jest z wysokiej jakości szkła i metalu. Powstał z dużą dbałością o szczegóły, dzięki czemu jest bardzo elegancki i wygląda doskonale, nawet po wielu latach użytkowania.  GWINT E14Lampa współpracuje ze źródłem światła o trzonku E14 o maksymalnej mocy 25W. Do prezentowanego kinkietu z łatwością dobierzemy zatem energooszczędną żarówkę LED, która po zamontowaniu pozwoli cieszyć się pięknie oświetlonym pomieszczeniem przy niskim zużyciu energii. UWAGA! Brak źródła światła w komplecie. EFEKTOWNA OPRAWAOprawa potrójnej regulowanej lampy DEFIS o kulistym kształcie wykonana jest z przydymionego szkła. Dzięki temu jest interesującym dodatkiem do aranżacji danego wnętrza w dzień, a wieczorem daje piękny efekt rozproszenia światła.       ŁATWOŚĆ MONTAŻUKinkiet jest dosyć lekki. Jego montaż jest zatem bardzo łatwy. Zestaw zawiera akcesoria niezbędna od przymocowania lampy.   WYMIAR LAMPYWysokość całkowita lampy wynosi 17 cm. Całkowita szerokość lampy to 59 cm.    GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ?Kilka przykładów zastosowań!  Prezentowana lampa doskonale wygląda się w połączeniu z innymi elementami oświetlenia w podobnym stylu. Z ich wykorzystaniem łatwo stworzysz stylową aranżację oświetlenia w całym domu. Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/k/i/kinkiet_defis_3x27_5901425516037.jpg
124;1;4;Lampa sufitowa w stylu industrialnym czarna MiLAGRO DYLAN 4x E27 ;242.00;1;10;Lampa sufitowa z czterema punktami świetlnymi serii DYLAN, której producentem jest Eko-Light marki MiLAGRO, to wyprodukowana z wysokiej jakości metalu lampa. Jest to połączenie klasyki i oryginalności, wyróżnia ją prostota i funkcjonalność. Ze względu na swoją nowoczesną stylistykę utrzymaną w charakterze industrialnym, doskonale sprawdzą się we wnętrzach loftowych.Lampa, przystosowana została do pracy z energooszczędnym źródłem świateł LED, ze standardowym gwintem (E27). Tym, co wyróżnia ten model lampy, jest oryginalny kształt, stylizowany na retro żarówkę. Połączenie czerni ze złotem oraz miedzianego odcienia żarówki sprawia, że seria będzie świetnie wyglądać, zarówno we wnętrzach utrzymanych w jasnej, jak i tej ciemniejszej tonacji kolorystycznej.DYLAN idealnie sprawdzi się w nowoczesnych, stylizowanych na postindustrialne i surowych wnętrzach.MiLAGRO to marka, która produkuje swoje lampy m.in. na własnej linii produkcyjnej, w Polsce, przy użyciu specjalistycznych maszyn. Kupując lampy tej firmy, wspierasz polskie marki, przedsiębiorców i projektantów.Brak źródła światła w komplecie.ZASTOSOWANIE:Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5902693748069-dylan-lampa-sufitowa-milagro-4xe27.jpg
125;1;4;Lampa sufitowa NOWODVORSKI 3xE27 Pająk Retro 9136 MILL Złota Stal Śr. 98 cm;249.00;1;10;MILL 9136 to piękna lampa, która jest kwintesencją loftowego szyku. Industrialna forma oświetlenia będzie idealnym uzupełnieniem wnętrz o charakterze industrialnym oraz nowoczesnym. Pod nazwą tą kryje się bowiem efektowna lampa wisząca, z trzema źródłami światła, odsłaniającymi żarówki, doskonale oświetlając całe pomieszczenie. Zwis będzie w stanie oświetlić nawet najciemniejsze pomieszczenie i wprowadzić w nie przytulny, przyjemny i jasny klimat. Z uwagi na swój intrygujący design i złote wykończenie, znakomicie wpisze się w loftowe przestrzenie, gdzie będzie perfekcyjnie harmonizowała z betonem, drewnem i surową cegłą. Lampa z miedzianym akcentem równie dobrze może jednak współgrać ze ścianami w pastelowych barwach, a także w modnym odcieniu głębokiej zieleni, grafitu i granatu. Tego rodzaju oświetlenie sprawdzi się także we wnętrzach stylizowanych na retro. Głębokość lampy to 15,5 cm, a szerokość klosza wynosi 60 cm.Maksymalna moc przewidziana na jeden punkt świetlny to 60W. Stopień ochrony IP20 sprawi, że może zostać zamontowana wewnątrz różnych pomieszczeń. Oprawa nie zawiera źródeł światła. Polecane żarówki dla lampy to E27, które dostępne są w naszym sklepie. ZASTOSOWANIE:Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/9/1/9136-2_hhwhbupl5e3huwjf.jpg
126;1;4;Lampa sufitowa plafon NOWODVORSKI 3xE27 Okrągła Biała CAMERON 9684 PCV 45cm;299.00;1;10;SZUKASZ NOWOCZESNEGO I EFEKTYWNEGO OŚWIETLENIA?Postaw na plafon CAMERON WHITE III!Plafon CAMERON WHITE III to jedna z wielu propozycji uznanej na rynku marki Nowodvorski. Jak wszystkie lampy tego producenta wyróżnia się jakością wykonania i prostym, ale interesującym designem. Został stworzony z myślą o nowoczesnych, minimalistycznych wnętrzach. Staje się w nich subtelnym dodatkiem i efektywnym źródłem światła. Dzięki średnicy 65 cm i możliwości współpracy aż z 3 źródłami światła w postaci żarówek o trzonku E27 i max mocy 25W będzie wydajnym oświetleniem nawet dużego pomieszczenia. Lampa idealnie sprawdzi się w sypialni, salonie, czy pokoju dziennym.  POZNAJ NAJWIĘKSZE ZALETY LAMPY PLAFONU CAMERON WHITE III:   WYSOKA JAKOŚĆPlafon CAMERON wykonany został z dużą dbałością o szczegóły z połączenia najwyższej jakości tworzywa sztucznego i bardzo wytrzymałego papieru. Dzięki temu nie tylko wygląda bardzo elegancko, wręcz luksusowo, ale także zachowuje pełną estetykę przez wiele lat.   WSPÓŁPRACA Z ŻARÓWKAMI NA GWINT E27Plafon, przystosowany jest do pracy z trzema energooszczędnymi żarówkami LED o trzonku E27 o maksymalnej mocy 25W.  Z łatwością możemy więc dobrać do niego energooszczędne źródła światła i cieszyć się doskonałym oświetleniem przy niskich kosztach użytkowania. UWAGA! Brak źródła światła w komplecie. EFEKTOWNA OPRAWAMinimalistyczna oprawa plafonu CAMERON wygląda niezwykle nowocześnie. Dzięki temu jest subtelnym, ale interesującym i ponadczasowym dodatkiem, który można wykorzystać w aranżacjach o różnym charakterze.     WYMIARY LAMPYWymiary oprawy plafonu to średnica 45 cm x 30 cm wysokości. Dzięki swoim rozmiarom prezentowany plafon będzie wydajnym źródłem światła nawet w dużych pomieszczeniach.  WYDAJNE OŚWIETLENIEDzięki dużej średnicy plafonu i możliwości jego współpracy aż z 3 żarówkami o maksymalnej mocy 25W lampa jest w stanie skutecznie wypełnić światłem nawet duże pomieszczenie.  ŁATWY MONTAŻLampa jest dosyć lekka. Jej montaż jest bardzo łatwy. W zestawie są akcesoria niezbędne do jej przymocowania.    GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ?  Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/c/a/cameron_white_iii_5903139968492_nowodvorski.jpg
